source_id,config,subfield_id,d,p_doc
S19523265,W0_2021_2024,2739,2,0.0043
S19523265,W0_2021_2024,2805,1,0.0021
S19523265,W0_2021_2024,3103,5,0.0107
S19523265,W0_2021_2024,3200,3,0.0064
S19523265,W0_2021_2024,3203,5,0.0107
S19523265,W0_2021_2024,3205,2,0.0043
S19523265,W0_2021_2024,3207,8,0.0171
S19523265,W0_2021_2024,3300,1,0.0021
S19523265,W0_2021_2024,3303,3,0.0064
S19523265,W0_2021_2024,3304,7,0.015
S19523265,W0_2021_2024,3305,3,0.0064
S19523265,W0_2021_2024,3306,2,0.0043
S19523265,W0_2021_2024,3308,5,0.0107
S19523265,W0_2021_2024,3311,5,0.0107
S19523265,W0_2021_2024,3312,144,0.3084
S19523265,W0_2021_2024,3313,1,0.0021
S19523265,W0_2021_2024,3314,11,0.0236
S19523265,W0_2021_2024,3315,2,0.0043
S19523265,W0_2021_2024,3316,11,0.0236
S19523265,W0_2021_2024,3317,3,0.0064
S19523265,W0_2021_2024,3318,6,0.0128
S19523265,W0_2021_2024,3320,96,0.2056
S19523265,W0_2021_2024,3322,1,0.0021
S19523265,W0_2021_2024,3600,6,0.0128
S19523265,W+1_2022_2025,1106,2,0.0041
S19523265,W+1_2022_2025,1111,3,0.0062
S19523265,W+1_2022_2025,1202,18,0.0371
S19523265,W+1_2022_2025,1203,1,0.0021
S19523265,W+1_2022_2025,1205,1,0.0021
S19523265,W+1_2022_2025,1207,22,0.0454
S19523265,W+1_2022_2025,1208,14,0.0289
S19523265,W+1_2022_2025,1210,1,0.0021
S19523265,W+1_2022_2025,1211,40,0.0825
S19523265,W+1_2022_2025,1212,1,0.0021
S19523265,W+1_2022_2025,1213,1,0.0021
S19523265,W+1_2022_2025,1406,1,0.0021
S19523265,W+1_2022_2025,1407,1,0.0021
S19523265,W+1_2022_2025,1408,1,0.0021
S19523265,W+1_2022_2025,1702,3,0.0062
S19523265,W+1_2022_2025,1703,1,0.0021
S19523265,W+1_2022_2025,1706,1,0.0021
S19523265,W+1_2022_2025,1710,1,0.0021
S19523265,W+1_2022_2025,1802,1,0.0021
S19523265,W+1_2022_2025,2000,1,0.0021
S19523265,W+1_2022_2025,2002,13,0.0268
S19523265,W+1_2022_2025,2003,4,0.0082
S19523265,W+1_2022_2025,2100,1,0.0021
S19523265,W+1_2022_2025,2105,1,0.0021
S19523265,W+1_2022_2025,2303,1,0.0021
S19523265,W+1_2022_2025,2306,1,0.0021
S19523265,W+1_2022_2025,2308,6,0.0124
S19523265,W+1_2022_2025,2406,1,0.0021
S19523265,W+1_2022_2025,2707,1,0.0021
S19523265,W+1_2022_2025,2735,1,0.0021
S19523265,W+1_2022_2025,2739,1,0.0021
S19523265,W+1_2022_2025,2805,1,0.0021
S19523265,W+1_2022_2025,3103,6,0.0124
S19523265,W+1_2022_2025,3200,3,0.0062
S19523265,W+1_2022_2025,3203,5,0.0103
S19523265,W+1_2022_2025,3205,3,0.0062
S19523265,W+1_2022_2025,3207,9,0.0186
S19523265,W+1_2022_2025,3300,1,0.0021
S19523265,W+1_2022_2025,3303,4,0.0082
S19523265,W+1_2022_2025,3304,4,0.0082
S19523265,W+1_2022_2025,3305,3,0.0062
S19523265,W+1_2022_2025,3306,3,0.0062
S19523265,W+1_2022_2025,3308,5,0.0103
S19523265,W+1_2022_2025,3311,5,0.0103
S19523265,W+1_2022_2025,3312,138,0.2845
S19523265,W+1_2022_2025,3313,1,0.0021
S19523265,W+1_2022_2025,3314,13,0.0268
S19523265,W+1_2022_2025,3315,6,0.0124
S19523265,W+1_2022_2025,3316,9,0.0186
S19523265,W+1_2022_2025,3317,5,0.0103
S19523265,W+1_2022_2025,3318,6,0.0124
S19523265,W+1_2022_2025,3320,99,0.2041
S19523265,W+1_2022_2025,3321,1,0.0021
S19523265,W+1_2022_2025,3322,1,0.0021
S19523265,W+1_2022_2025,3600,7,0.0144
S195279327,W0_2021_2024,1204,1,0.0133
S195279327,W0_2021_2024,1207,1,0.0133
S195279327,W0_2021_2024,1212,1,0.0133
S195279327,W0_2021_2024,1407,2,0.0267
S195279327,W0_2021_2024,3207,1,0.0133
S195279327,W0_2021_2024,3305,1,0.0133
S195279327,W0_2021_2024,3310,2,0.0267
S195279327,W0_2021_2024,3312,44,0.5867
S195279327,W0_2021_2024,3314,4,0.0533
S195279327,W0_2021_2024,3315,1,0.0133
S195279327,W0_2021_2024,3316,4,0.0533
S195279327,W0_2021_2024,3317,1,0.0133
S195279327,W0_2021_2024,3318,1,0.0133
S195279327,W0_2021_2024,3320,6,0.08
S195279327,W+1_2022_2025,1204,1,0.0164
S195279327,W+1_2022_2025,1207,1,0.0164
S195279327,W+1_2022_2025,1212,1,0.0164
S195279327,W+1_2022_2025,3207,1,0.0164
S195279327,W+1_2022_2025,3305,1,0.0164
S195279327,W+1_2022_2025,3310,3,0.0492
S195279327,W+1_2022_2025,3312,34,0.5574
S195279327,W+1_2022_2025,3314,1,0.0164
S195279327,W+1_2022_2025,3315,1,0.0164
S195279327,W+1_2022_2025,3316,5,0.082
S195279327,W+1_2022_2025,3318,1,0.0164
S195279327,W+1_2022_2025,3320,5,0.082
S195570583,W0_2021_2024,1202,2,0.0133
S195570583,W0_2021_2024,1210,1,0.0067
S195570583,W0_2021_2024,1213,1,0.0067
S195570583,W0_2021_2024,1408,3,0.02
S195570583,W0_2021_2024,1802,1,0.0067
S195570583,W0_2021_2024,2002,2,0.0133
S195570583,W0_2021_2024,2725,1,0.0067
S195570583,W0_2021_2024,2729,1,0.0067
S195570583,W0_2021_2024,2735,1,0.0067
S195570583,W0_2021_2024,2739,1,0.0067
S195570583,W0_2021_2024,2805,1,0.0067
S195570583,W0_2021_2024,3203,5,0.0333
S195570583,W0_2021_2024,3207,6,0.04
S195570583,W0_2021_2024,3300,1,0.0067
S195570583,W0_2021_2024,3304,6,0.04
S195570583,W0_2021_2024,3306,21,0.14
S195570583,W0_2021_2024,3311,2,0.0133
S195570583,W0_2021_2024,3312,57,0.38
S195570583,W0_2021_2024,3314,2,0.0133
S195570583,W0_2021_2024,3315,1,0.0067
S195570583,W0_2021_2024,3316,2,0.0133
S195570583,W0_2021_2024,3317,4,0.0267
S195570583,W0_2021_2024,3318,11,0.0733
S195570583,W0_2021_2024,3320,7,0.0467
S195570583,W0_2021_2024,3322,1,0.0067
S195570583,W0_2021_2024,3600,9,0.06
S195570583,W+1_2022_2025,1110,1,0.0088
S195570583,W+1_2022_2025,1202,1,0.0088
S195570583,W+1_2022_2025,1210,1,0.0088
S195570583,W+1_2022_2025,1213,2,0.0177
S195570583,W+1_2022_2025,1402,1,0.0088
S195570583,W+1_2022_2025,1408,1,0.0088
S195570583,W+1_2022_2025,1802,1,0.0088
S195570583,W+1_2022_2025,2725,1,0.0088
S195570583,W+1_2022_2025,2729,1,0.0088
S195570583,W+1_2022_2025,2735,1,0.0088
S195570583,W+1_2022_2025,2739,1,0.0088
S195570583,W+1_2022_2025,3203,5,0.0442
S195570583,W+1_2022_2025,3207,4,0.0354
S195570583,W+1_2022_2025,3300,1,0.0088
S195570583,W+1_2022_2025,3304,7,0.0619
S195570583,W+1_2022_2025,3306,6,0.0531
S195570583,W+1_2022_2025,3311,1,0.0088
S195570583,W+1_2022_2025,3312,52,0.4602
S195570583,W+1_2022_2025,3314,2,0.0177
S195570583,W+1_2022_2025,3315,1,0.0088
S195570583,W+1_2022_2025,3316,1,0.0088
S195570583,W+1_2022_2025,3317,3,0.0265
S195570583,W+1_2022_2025,3318,7,0.0619
S195570583,W+1_2022_2025,3320,5,0.0442
S195570583,W+1_2022_2025,3322,1,0.0088
S195570583,W+1_2022_2025,3600,5,0.0442
S197264859,W0_2021_2024,1102,1,0.0043
S197264859,W0_2021_2024,1103,3,0.0129
S197264859,W0_2021_2024,1105,1,0.0043
S197264859,W0_2021_2024,1106,1,0.0043
S197264859,W0_2021_2024,1110,1,0.0043
S197264859,W0_2021_2024,1303,2,0.0086
S197264859,W0_2021_2024,1306,25,0.1078
S197264859,W0_2021_2024,1307,1,0.0043
S197264859,W0_2021_2024,1311,44,0.1897
S197264859,W0_2021_2024,1312,87,0.375
S197264859,W0_2021_2024,2204,1,0.0043
S197264859,W0_2021_2024,2304,1,0.0043
S197264859,W0_2021_2024,2403,3,0.0129
S197264859,W0_2021_2024,2406,1,0.0043
S197264859,W0_2021_2024,2705,8,0.0345
S197264859,W0_2021_2024,2708,1,0.0043
S197264859,W0_2021_2024,2713,6,0.0259
S197264859,W0_2021_2024,2725,3,0.0129
S197264859,W0_2021_2024,2727,1,0.0043
S197264859,W0_2021_2024,2730,3,0.0129
S197264859,W0_2021_2024,2735,1,0.0043
S197264859,W0_2021_2024,2737,4,0.0172
S197264859,W0_2021_2024,2738,2,0.0086
S197264859,W0_2021_2024,2740,6,0.0259
S197264859,W0_2021_2024,2743,2,0.0086
S197264859,W0_2021_2024,2745,1,0.0043
S197264859,W0_2021_2024,2746,5,0.0216
S197264859,W0_2021_2024,2748,2,0.0086
S197264859,W0_2021_2024,2803,1,0.0043
S197264859,W0_2021_2024,2805,1,0.0043
S197264859,W0_2021_2024,2807,1,0.0043
S197264859,W0_2021_2024,2808,3,0.0129
S197264859,W0_2021_2024,2809,1,0.0043
S197264859,W0_2021_2024,2916,3,0.0129
S197264859,W0_2021_2024,3402,1,0.0043
S197264859,W0_2021_2024,3404,4,0.0172
S197264859,W+1_2022_2025,1102,1,0.0042
S197264859,W+1_2022_2025,1103,3,0.0126
S197264859,W+1_2022_2025,1105,1,0.0042
S197264859,W+1_2022_2025,1106,1,0.0042
S197264859,W+1_2022_2025,1303,2,0.0084
S197264859,W+1_2022_2025,1306,16,0.0669
S197264859,W+1_2022_2025,1307,2,0.0084
S197264859,W+1_2022_2025,1311,63,0.2636
S197264859,W+1_2022_2025,1312,66,0.2762
S197264859,W+1_2022_2025,2204,1,0.0042
S197264859,W+1_2022_2025,2303,1,0.0042
S197264859,W+1_2022_2025,2304,1,0.0042
S197264859,W+1_2022_2025,2403,7,0.0293
S197264859,W+1_2022_2025,2406,1,0.0042
S197264859,W+1_2022_2025,2705,9,0.0377
S197264859,W+1_2022_2025,2707,1,0.0042
S197264859,W+1_2022_2025,2708,1,0.0042
S197264859,W+1_2022_2025,2712,2,0.0084
S197264859,W+1_2022_2025,2713,6,0.0251
S197264859,W+1_2022_2025,2721,1,0.0042
S197264859,W+1_2022_2025,2725,4,0.0167
S197264859,W+1_2022_2025,2727,1,0.0042
S197264859,W+1_2022_2025,2728,1,0.0042
S197264859,W+1_2022_2025,2730,3,0.0126
S197264859,W+1_2022_2025,2735,1,0.0042
S197264859,W+1_2022_2025,2737,6,0.0251
S197264859,W+1_2022_2025,2738,1,0.0042
S197264859,W+1_2022_2025,2740,8,0.0335
S197264859,W+1_2022_2025,2741,2,0.0084
S197264859,W+1_2022_2025,2743,2,0.0084
S197264859,W+1_2022_2025,2745,2,0.0084
S197264859,W+1_2022_2025,2746,4,0.0167
S197264859,W+1_2022_2025,2747,1,0.0042
S197264859,W+1_2022_2025,2748,3,0.0126
S197264859,W+1_2022_2025,2803,2,0.0084
S197264859,W+1_2022_2025,2805,1,0.0042
S197264859,W+1_2022_2025,2806,1,0.0042
S197264859,W+1_2022_2025,2807,1,0.0042
S197264859,W+1_2022_2025,2808,2,0.0084
S197264859,W+1_2022_2025,2809,2,0.0084
S197264859,W+1_2022_2025,2916,1,0.0042
S197264859,W+1_2022_2025,3203,1,0.0042
S197264859,W+1_2022_2025,3402,1,0.0042
S197264859,W+1_2022_2025,3404,2,0.0084
S198031716,W0_2021_2024,1204,3,0.0484
S198031716,W0_2021_2024,1208,1,0.0161
S198031716,W0_2021_2024,1211,4,0.0645
S198031716,W0_2021_2024,1213,2,0.0323
S198031716,W0_2021_2024,3207,1,0.0161
S198031716,W0_2021_2024,3312,44,0.7097
S198031716,W0_2021_2024,3317,3,0.0484
S198031716,W0_2021_2024,3320,4,0.0645
S198031716,W+1_2022_2025,1203,1,0.0167
S198031716,W+1_2022_2025,1204,2,0.0333
S198031716,W+1_2022_2025,1208,3,0.05
S198031716,W+1_2022_2025,1211,3,0.05
S198031716,W+1_2022_2025,1212,1,0.0167
S198031716,W+1_2022_2025,1213,2,0.0333
S198031716,W+1_2022_2025,3207,2,0.0333
S198031716,W+1_2022_2025,3312,41,0.6833
S198031716,W+1_2022_2025,3317,1,0.0167
S198031716,W+1_2022_2025,3320,4,0.0667
S199451182,W0_2021_2024,1212,1,0.0067
S199451182,W0_2021_2024,1407,1,0.0067
S199451182,W0_2021_2024,1408,3,0.0201
S199451182,W0_2021_2024,1703,1,0.0067
S199451182,W0_2021_2024,1710,1,0.0067
S199451182,W0_2021_2024,1907,1,0.0067
S199451182,W0_2021_2024,2000,4,0.0268
S199451182,W0_2021_2024,2002,10,0.0671
S199451182,W0_2021_2024,2100,3,0.0201
S199451182,W0_2021_2024,2308,2,0.0134
S199451182,W0_2021_2024,2741,2,0.0134
S199451182,W0_2021_2024,3103,2,0.0134
S199451182,W0_2021_2024,3207,1,0.0067
S199451182,W0_2021_2024,3303,9,0.0604
S199451182,W0_2021_2024,3308,1,0.0067
S199451182,W0_2021_2024,3312,40,0.2685
S199451182,W0_2021_2024,3313,1,0.0067
S199451182,W0_2021_2024,3314,1,0.0067
S199451182,W0_2021_2024,3315,3,0.0201
S199451182,W0_2021_2024,3316,4,0.0268
S199451182,W0_2021_2024,3317,3,0.0201
S199451182,W0_2021_2024,3320,51,0.3423
S199451182,W0_2021_2024,3321,1,0.0067
S199451182,W+1_2022_2025,1408,2,0.0141
S199451182,W+1_2022_2025,1703,1,0.007
S199451182,W+1_2022_2025,1710,1,0.007
S199451182,W+1_2022_2025,1907,1,0.007
S199451182,W+1_2022_2025,2000,5,0.0352
S199451182,W+1_2022_2025,2002,8,0.0563
S199451182,W+1_2022_2025,2100,3,0.0211
S199451182,W+1_2022_2025,2202,1,0.007
S199451182,W+1_2022_2025,2306,1,0.007
S199451182,W+1_2022_2025,2308,3,0.0211
S199451182,W+1_2022_2025,2741,2,0.0141
S199451182,W+1_2022_2025,3103,1,0.007
S199451182,W+1_2022_2025,3207,1,0.007
S199451182,W+1_2022_2025,3303,8,0.0563
S199451182,W+1_2022_2025,3304,2,0.0141
S199451182,W+1_2022_2025,3308,1,0.007
S199451182,W+1_2022_2025,3312,39,0.2746
S199451182,W+1_2022_2025,3313,1,0.007
S199451182,W+1_2022_2025,3315,2,0.0141
S199451182,W+1_2022_2025,3316,5,0.0352
S199451182,W+1_2022_2025,3317,3,0.0211
S199451182,W+1_2022_2025,3320,48,0.338
S199718347,W0_2021_2024,1408,1,0.0046
S199718347,W0_2021_2024,1710,1,0.0046
S199718347,W0_2021_2024,2002,10,0.0459
S199718347,W0_2021_2024,2100,3,0.0138
S199718347,W0_2021_2024,2105,1,0.0046
S199718347,W0_2021_2024,2306,1,0.0046
S199718347,W0_2021_2024,3302,1,0.0046
S199718347,W0_2021_2024,3303,2,0.0092
S199718347,W0_2021_2024,3304,1,0.0046
S199718347,W0_2021_2024,3312,108,0.4954
S199718347,W0_2021_2024,3314,3,0.0138
S199718347,W0_2021_2024,3317,1,0.0046
S199718347,W0_2021_2024,3318,1,0.0046
S199718347,W0_2021_2024,3320,82,0.3761
S199718347,W0_2021_2024,3600,2,0.0092
S199718347,W+1_2022_2025,1202,1,0.0044
S199718347,W+1_2022_2025,1209,1,0.0044
S199718347,W+1_2022_2025,1408,1,0.0044
S199718347,W+1_2022_2025,2002,10,0.0444
S199718347,W+1_2022_2025,2003,1,0.0044
S199718347,W+1_2022_2025,2100,2,0.0089
S199718347,W+1_2022_2025,2214,1,0.0044
S199718347,W+1_2022_2025,3302,2,0.0089
S199718347,W+1_2022_2025,3303,2,0.0089
S199718347,W+1_2022_2025,3304,1,0.0044
S199718347,W+1_2022_2025,3312,118,0.5244
S199718347,W+1_2022_2025,3314,3,0.0133
S199718347,W+1_2022_2025,3317,1,0.0044
S199718347,W+1_2022_2025,3318,1,0.0044
S199718347,W+1_2022_2025,3320,78,0.3467
S199718347,W+1_2022_2025,3600,2,0.0089
S199832308,W0_2021_2024,1110,1,0.0022
S199832308,W0_2021_2024,1303,1,0.0022
S199832308,W0_2021_2024,1306,14,0.0307
S199832308,W0_2021_2024,1307,15,0.0329
S199832308,W0_2021_2024,1308,3,0.0066
S199832308,W0_2021_2024,1309,2,0.0044
S199832308,W0_2021_2024,1310,1,0.0022
S199832308,W0_2021_2024,1311,119,0.261
S199832308,W0_2021_2024,1312,111,0.2434
S199832308,W0_2021_2024,1702,1,0.0022
S199832308,W0_2021_2024,1804,1,0.0022
S199832308,W0_2021_2024,2002,1,0.0022
S199832308,W0_2021_2024,2403,9,0.0197
S199832308,W0_2021_2024,2705,2,0.0044
S199832308,W0_2021_2024,2712,2,0.0044
S199832308,W0_2021_2024,2713,3,0.0066
S199832308,W0_2021_2024,2715,3,0.0066
S199832308,W0_2021_2024,2716,7,0.0154
S199832308,W0_2021_2024,2718,1,0.0022
S199832308,W0_2021_2024,2720,2,0.0044
S199832308,W0_2021_2024,2723,1,0.0022
S199832308,W0_2021_2024,2725,4,0.0088
S199832308,W0_2021_2024,2728,13,0.0285
S199832308,W0_2021_2024,2729,4,0.0088
S199832308,W0_2021_2024,2730,5,0.011
S199832308,W0_2021_2024,2731,2,0.0044
S199832308,W0_2021_2024,2732,1,0.0022
S199832308,W0_2021_2024,2733,2,0.0044
S199832308,W0_2021_2024,2734,5,0.011
S199832308,W0_2021_2024,2735,10,0.0219
S199832308,W0_2021_2024,2737,2,0.0044
S199832308,W0_2021_2024,2738,6,0.0132
S199832308,W0_2021_2024,2739,4,0.0088
S199832308,W0_2021_2024,2740,4,0.0088
S199832308,W0_2021_2024,2741,1,0.0022
S199832308,W0_2021_2024,2743,6,0.0132
S199832308,W0_2021_2024,2745,7,0.0154
S199832308,W0_2021_2024,2746,7,0.0154
S199832308,W0_2021_2024,2748,1,0.0022
S199832308,W0_2021_2024,2803,1,0.0022
S199832308,W0_2021_2024,2804,8,0.0175
S199832308,W0_2021_2024,2805,4,0.0088
S199832308,W0_2021_2024,2806,1,0.0022
S199832308,W0_2021_2024,2808,4,0.0088
S199832308,W0_2021_2024,2809,42,0.0921
S199832308,W0_2021_2024,2916,2,0.0044
S199832308,W0_2021_2024,3004,6,0.0132
S199832308,W0_2021_2024,3204,1,0.0022
S199832308,W0_2021_2024,3316,1,0.0022
S199832308,W0_2021_2024,3402,1,0.0022
S199832308,W0_2021_2024,3600,1,0.0022
S199832308,W+1_2022_2025,1110,1,0.0027
S199832308,W+1_2022_2025,1306,15,0.0402
S199832308,W+1_2022_2025,1307,8,0.0214
S199832308,W+1_2022_2025,1308,3,0.008
S199832308,W+1_2022_2025,1309,1,0.0027
S199832308,W+1_2022_2025,1310,1,0.0027
S199832308,W+1_2022_2025,1311,114,0.3056
S199832308,W+1_2022_2025,1312,92,0.2466
S199832308,W+1_2022_2025,1702,1,0.0027
S199832308,W+1_2022_2025,1804,1,0.0027
S199832308,W+1_2022_2025,2002,1,0.0027
S199832308,W+1_2022_2025,2308,1,0.0027
S199832308,W+1_2022_2025,2403,6,0.0161
S199832308,W+1_2022_2025,2705,2,0.0054
S199832308,W+1_2022_2025,2708,1,0.0027
S199832308,W+1_2022_2025,2712,1,0.0027
S199832308,W+1_2022_2025,2713,3,0.008
S199832308,W+1_2022_2025,2715,3,0.008
S199832308,W+1_2022_2025,2716,7,0.0188
S199832308,W+1_2022_2025,2718,1,0.0027
S199832308,W+1_2022_2025,2720,3,0.008
S199832308,W+1_2022_2025,2723,1,0.0027
S199832308,W+1_2022_2025,2725,2,0.0054
S199832308,W+1_2022_2025,2727,1,0.0027
S199832308,W+1_2022_2025,2728,10,0.0268
S199832308,W+1_2022_2025,2729,1,0.0027
S199832308,W+1_2022_2025,2730,3,0.008
S199832308,W+1_2022_2025,2731,2,0.0054
S199832308,W+1_2022_2025,2732,1,0.0027
S199832308,W+1_2022_2025,2734,4,0.0107
S199832308,W+1_2022_2025,2735,7,0.0188
S199832308,W+1_2022_2025,2737,4,0.0107
S199832308,W+1_2022_2025,2738,6,0.0161
S199832308,W+1_2022_2025,2739,1,0.0027
S199832308,W+1_2022_2025,2740,3,0.008
S199832308,W+1_2022_2025,2741,1,0.0027
S199832308,W+1_2022_2025,2743,5,0.0134
S199832308,W+1_2022_2025,2745,5,0.0134
S199832308,W+1_2022_2025,2746,7,0.0188
S199832308,W+1_2022_2025,2748,2,0.0054
S199832308,W+1_2022_2025,2803,1,0.0027
S199832308,W+1_2022_2025,2804,10,0.0268
S199832308,W+1_2022_2025,2805,2,0.0054
S199832308,W+1_2022_2025,2808,4,0.0107
S199832308,W+1_2022_2025,2809,17,0.0456
S199832308,W+1_2022_2025,2916,2,0.0054
S199832308,W+1_2022_2025,3004,2,0.0054
S199832308,W+1_2022_2025,3204,2,0.0054
S199832308,W+1_2022_2025,3316,1,0.0027
S201345032,W0_2021_2024,1202,3,0.0652
S201345032,W0_2021_2024,1203,5,0.1087
S201345032,W0_2021_2024,1206,1,0.0217
S201345032,W0_2021_2024,1207,1,0.0217
S201345032,W0_2021_2024,1208,5,0.1087
S201345032,W0_2021_2024,1209,1,0.0217
S201345032,W0_2021_2024,1912,1,0.0217
S201345032,W0_2021_2024,2003,1,0.0217
S201345032,W0_2021_2024,2728,1,0.0217
S201345032,W0_2021_2024,3207,3,0.0652
S201345032,W0_2021_2024,3308,1,0.0217
S201345032,W0_2021_2024,3310,6,0.1304
S201345032,W0_2021_2024,3312,5,0.1087
S201345032,W0_2021_2024,3314,2,0.0435
S201345032,W0_2021_2024,3317,1,0.0217
S201345032,W0_2021_2024,3318,2,0.0435
S201345032,W0_2021_2024,3320,6,0.1304
S201345032,W+1_2022_2025,1202,4,0.0702
S201345032,W+1_2022_2025,1203,2,0.0351
S201345032,W+1_2022_2025,1205,1,0.0175
S201345032,W+1_2022_2025,1206,1,0.0175
S201345032,W+1_2022_2025,1207,2,0.0351
S201345032,W+1_2022_2025,1208,5,0.0877
S201345032,W+1_2022_2025,1209,1,0.0175
S201345032,W+1_2022_2025,1213,2,0.0351
S201345032,W+1_2022_2025,1912,1,0.0175
S201345032,W+1_2022_2025,2002,1,0.0175
S201345032,W+1_2022_2025,2003,2,0.0351
S201345032,W+1_2022_2025,2204,1,0.0175
S201345032,W+1_2022_2025,2728,1,0.0175
S201345032,W+1_2022_2025,3207,3,0.0526
S201345032,W+1_2022_2025,3300,1,0.0175
S201345032,W+1_2022_2025,3308,1,0.0175
S201345032,W+1_2022_2025,3310,4,0.0702
S201345032,W+1_2022_2025,3312,6,0.1053
S201345032,W+1_2022_2025,3314,5,0.0877
S201345032,W+1_2022_2025,3316,2,0.0351
S201345032,W+1_2022_2025,3317,1,0.0175
S201345032,W+1_2022_2025,3318,2,0.0351
S201345032,W+1_2022_2025,3320,7,0.1228
S20177303,W0_2021_2024,1111,2,0.0065
S20177303,W0_2021_2024,1311,1,0.0033
S20177303,W0_2021_2024,1406,1,0.0033
S20177303,W0_2021_2024,1408,4,0.0131
S20177303,W0_2021_2024,1702,1,0.0033
S20177303,W0_2021_2024,1802,4,0.0131
S20177303,W0_2021_2024,1803,2,0.0065
S20177303,W0_2021_2024,2000,3,0.0098
S20177303,W0_2021_2024,2002,25,0.0817
S20177303,W0_2021_2024,2215,1,0.0033
S20177303,W0_2021_2024,2303,1,0.0033
S20177303,W0_2021_2024,2308,1,0.0033
S20177303,W0_2021_2024,2613,1,0.0033
S20177303,W0_2021_2024,2743,1,0.0033
S20177303,W0_2021_2024,2805,2,0.0065
S20177303,W0_2021_2024,3109,1,0.0033
S20177303,W0_2021_2024,3203,3,0.0098
S20177303,W0_2021_2024,3205,1,0.0033
S20177303,W0_2021_2024,3207,2,0.0065
S20177303,W0_2021_2024,3300,1,0.0033
S20177303,W0_2021_2024,3303,11,0.0359
S20177303,W0_2021_2024,3308,1,0.0033
S20177303,W0_2021_2024,3311,8,0.0261
S20177303,W0_2021_2024,3312,168,0.549
S20177303,W0_2021_2024,3315,1,0.0033
S20177303,W0_2021_2024,3317,2,0.0065
S20177303,W0_2021_2024,3318,6,0.0196
S20177303,W0_2021_2024,3320,50,0.1634
S20177303,W0_2021_2024,3600,1,0.0033
S20177303,W+1_2022_2025,1111,1,0.0031
S20177303,W+1_2022_2025,1311,1,0.0031
S20177303,W+1_2022_2025,1406,1,0.0031
S20177303,W+1_2022_2025,1408,4,0.0125
S20177303,W+1_2022_2025,1702,1,0.0031
S20177303,W+1_2022_2025,1802,4,0.0125
S20177303,W+1_2022_2025,1803,2,0.0063
S20177303,W+1_2022_2025,2000,3,0.0094
S20177303,W+1_2022_2025,2002,24,0.075
S20177303,W+1_2022_2025,2003,1,0.0031
S20177303,W+1_2022_2025,2303,1,0.0031
S20177303,W+1_2022_2025,2308,1,0.0031
S20177303,W+1_2022_2025,2611,1,0.0031
S20177303,W+1_2022_2025,2743,1,0.0031
S20177303,W+1_2022_2025,2805,2,0.0063
S20177303,W+1_2022_2025,3109,1,0.0031
S20177303,W+1_2022_2025,3203,3,0.0094
S20177303,W+1_2022_2025,3205,1,0.0031
S20177303,W+1_2022_2025,3207,2,0.0063
S20177303,W+1_2022_2025,3300,1,0.0031
S20177303,W+1_2022_2025,3303,13,0.0406
S20177303,W+1_2022_2025,3308,2,0.0063
S20177303,W+1_2022_2025,3311,8,0.025
S20177303,W+1_2022_2025,3312,171,0.5344
S20177303,W+1_2022_2025,3315,1,0.0031
S20177303,W+1_2022_2025,3317,2,0.0063
S20177303,W+1_2022_2025,3318,8,0.025
S20177303,W+1_2022_2025,3320,57,0.1781
S20177303,W+1_2022_2025,3321,1,0.0031
S20177303,W+1_2022_2025,3600,1,0.0031
S202534398,W0_2021_2024,1100,12,0.0185
S202534398,W0_2021_2024,1111,2,0.0031
S202534398,W0_2021_2024,1202,1,0.0015
S202534398,W0_2021_2024,1203,1,0.0015
S202534398,W0_2021_2024,1204,2,0.0031
S202534398,W0_2021_2024,1208,4,0.0062
S202534398,W0_2021_2024,1209,2,0.0031
S202534398,W0_2021_2024,1213,2,0.0031
S202534398,W0_2021_2024,1406,2,0.0031
S202534398,W0_2021_2024,1408,3,0.0046
S202534398,W0_2021_2024,1702,1,0.0015
S202534398,W0_2021_2024,1703,1,0.0015
S202534398,W0_2021_2024,1705,1,0.0015
S202534398,W0_2021_2024,1710,1,0.0015
S202534398,W0_2021_2024,1912,2,0.0031
S202534398,W0_2021_2024,2000,1,0.0015
S202534398,W0_2021_2024,2002,6,0.0092
S202534398,W0_2021_2024,2003,9,0.0138
S202534398,W0_2021_2024,2100,2,0.0031
S202534398,W0_2021_2024,2105,4,0.0062
S202534398,W0_2021_2024,2210,1,0.0015
S202534398,W0_2021_2024,2214,1,0.0015
S202534398,W0_2021_2024,2215,19,0.0292
S202534398,W0_2021_2024,2303,4,0.0062
S202534398,W0_2021_2024,2306,15,0.0231
S202534398,W0_2021_2024,2307,2,0.0031
S202534398,W0_2021_2024,2308,18,0.0277
S202534398,W0_2021_2024,2309,10,0.0154
S202534398,W0_2021_2024,2310,4,0.0062
S202534398,W0_2021_2024,2311,1,0.0015
S202534398,W0_2021_2024,2611,2,0.0031
S202534398,W0_2021_2024,2743,1,0.0015
S202534398,W0_2021_2024,3103,1,0.0015
S202534398,W0_2021_2024,3203,1,0.0015
S202534398,W0_2021_2024,3207,3,0.0046
S202534398,W0_2021_2024,3303,7,0.0108
S202534398,W0_2021_2024,3304,2,0.0031
S202534398,W0_2021_2024,3305,41,0.0631
S202534398,W0_2021_2024,3306,6,0.0092
S202534398,W0_2021_2024,3308,3,0.0046
S202534398,W0_2021_2024,3311,2,0.0031
S202534398,W0_2021_2024,3312,216,0.3323
